strike,CMS,0.20253276824951172,0.6,0.6111080141065621,0.36224442162263093,2
karate,CMS,5.343053817749023,0.7,0.22596660244083364,0.10954056953567597,2
dolphin,CMS,10.802202701568604,0.5,0.1314273277603485,0.1294727214610304,3
karate,CMS,12.151942253112793,0.1,0.8371694628777809,0.8822575413558222,2
dolphin,CMS,13.655657291412354,0.3,0.37913843005043724,0.2241789239714821,3
strike,CMS,14.23683786392212,0.0,0.6335923950184361,0.5706149140386035,2
strike,CMS,13.7518949508667,0.7,0.6111080141065621,0.36224442162263093,2
strike,CMS,14.344295978546143,0.1,0.6335923950184361,0.5706149140386035,2
strike,CMS,13.839447021484375,0.2,0.6335923950184361,0.5706149140386035,2
strike,CMS,14.666094064712524,0.8,0.6111080141065621,0.36224442162263093,2
strike,CMS,14.661152124404907,1.0,0.6111080141065621,0.36224442162263093,2
strike,CMS,14.096626996994019,0.4,0.6111080141065621,0.36224442162263093,2
strike,CMS,13.9359769821167,0.9,0.6111080141065621,0.36224442162263093,2
strike,CMS,14.53560495376587,0.3,0.6111080141065621,0.36224442162263093,2
strike,CMS,14.095907211303711,0.5,0.6111080141065621,0.36224442162263093,2
karate,CMS,15.513470888137817,0.2,0.8364981174679549,0.882302454654689,2
karate,CMS,14.40999984741211,0.3,0.8364981174679549,0.882302454654689,2
karate,CMS,15.31567096710205,1.0,0.22596660244083364,0.10954056953567597,2
karate,CMS,15.195810079574585,0.6,0.22596660244083364,0.10954056953567597,2
karate,CMS,15.738255739212036,0.9,0.22596660244083364,0.10954056953567597,2
karate,CMS,15.153103113174438,0.8,0.22596660244083364,0.10954056953567597,2
karate,CMS,14.662951946258545,0.4,0.8364981174679549,0.882302454654689,2
karate,CMS,14.886767148971558,0.5,0.8364981174679549,0.882302454654689,2
karate,CMS,15.295367002487183,0.0,0.5801134786121913,0.5722129022418789,2
mexican,CMS,16.468885898590088,0.6,0.18728374803206835,0.19861781168236164,3
mexican,CMS,15.372673034667969,0.2,0.16036919494904966,0.12594711612803464,3
mexican,CMS,16.159580945968628,0.4,0.18728374803206835,0.19861781168236164,3
mexican,CMS,16.463122129440308,0.3,0.092354358014384,0.012819520180513001,3
mexican,CMS,15.752063989639282,0.0,0.16663795266193215,0.15036085060399057,3
mexican,CMS,15.559258937835693,0.1,0.16036919494904966,0.12594711612803464,3
mexican,CMS,16.443752765655518,1.0,0.18728374803206835,0.19861781168236164,3
mexican,CMS,15.141700983047485,0.7,0.18728374803206835,0.19861781168236164,3
mexican,CMS,16.45659899711609,0.5,0.18728374803206835,0.19861781168236164,3
mexican,CMS,16.086520195007324,0.9,0.18728374803206835,0.19861781168236164,3
mexican,CMS,16.21604299545288,0.8,0.18728374803206835,0.19861781168236164,3
dolphin,CMS,17.26294779777527,0.0,0.6057865802331633,0.47953782705247866,3
dolphin,CMS,16.83731985092163,0.1,0.7562783600685915,0.6303512087052844,3
dolphin,CMS,16.899691104888916,0.4,0.13142732776034852,0.1294727214610304,3
dolphin,CMS,16.821614742279053,0.2,0.524515566681351,0.507677067044366,3
dolphin,CMS,17.481621026992798,0.7,0.5266121672737877,0.5983300665728373,3
dolphin,CMS,17.548164129257202,1.0,0.1516265974654128,0.03991611086426501,3
dolphin,CMS,18.46930503845215,0.8,0.5266121672737877,0.5983300665728373,3
dolphin,CMS,17.603182792663574,0.9,0.1516265974654128,0.03991611086426501,3
dolphin,CMS,17.735440254211426,0.6,0.5266121672737877,0.5983300665728373,3
polbooks,CMS,23.92934012413025,0.2,0.485748720547985,0.5054371785775472,5
polbooks,CMS,23.405150890350342,0.1,0.45694818706271245,0.41892606496427726,5
polbooks,CMS,23.05130910873413,0.3,0.4274416054433114,0.3412487602457848,5
polbooks,CMS,22.841667890548706,0.4,0.4274416054433114,0.3412487602457848,5
polbooks,CMS,25.496597051620483,0.5,0.2398849052392057,0.10146918876984785,5
polbooks,CMS,23.954315900802612,0.6,0.2112070400322924,0.09253671070701976,5
football,CMS,21.463019847869873,0.7,0.8286062126496742,0.4959506692621968,8
football,CMS,24.584766149520874,1.0,0.8286062126496742,0.4959506692621968,8
football,CMS,25.053383827209473,0.4,0.8286062126496742,0.4959506692621968,8
football,CMS,25.154683828353882,0.6,0.8286062126496742,0.4959506692621968,8
football,CMS,25.796504974365234,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,22.2237229347229,0.8,0.8286062126496742,0.4959506692621968,8
football,CMS,26.137104034423828,0.3,0.8286062126496742,0.4959506692621968,8
football,CMS,24.90283489227295,0.9,0.8286062126496742,0.4959506692621968,8
football,CMS,24.9860098361969,0.2,0.8286062126496742,0.4959506692621968,8
football,CMS,25.885293006896973,0.1,0.8572774499346278,0.661110757560254,8
polbooks,CMS,26.36077904701233,1.0,0.19990276008358937,-0.01079911362371856,5
polbooks,CMS,25.854034185409546,0.7,0.22893485079403314,-0.02088084378563284,5
polbooks,CMS,26.55784010887146,0.8,0.22893485079403314,-0.02088084378563284,5
polbooks,CMS,26.643120050430298,0.0,0.4087079419251544,0.2807064766981716,5
polbooks,CMS,26.122946977615356,0.9,0.22893485079403314,-0.02088084378563284,5
football,CMS,26.662981271743774,0.0,0.8152900481590554,0.6563135759791208,8
football,CMS,7.94804310798645,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,8.052260875701904,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,7.175353050231934,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,6.154442071914673,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,5.723957061767578,0.5,0.8348752902000093,0.653521065290763,8
football,CMS,4.634627819061279,0.5,0.8348752902000093,0.653521065290763,8
football,CMS,4.4842529296875,0.5,0.8377161872577454,0.6709028550574245,8
football,CMS,1.6817748546600342,0.5,0.3622476850053841,0.11578006654265803,8
football,CMS,4.76016902923584,0.5,0.824422765134777,0.6632369633495798,8
football,CMS,3.87314510345459,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,2.0599658489227295,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.5600290298461914,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.5559468269348145,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.5562708377838135,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.4472551345825195,0.5,0.4392019000776349,0.059377877471759356,8
football,CMS,1.4438891410827637,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.5064382553100586,0.5,0.8286062126496742,0.4959506692621968,8
football,CMS,1.4384548664093018,0.5,0.8286062126496742,0.4959506692621968,8
